CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
1939;11;134.44;3;403.32
1939;12;6.31;5;31.55
1939;23;79.03;5;395.15
1939;33;60.5;2;121.0
1939;42;30.66;5;153.3
1939;61;3.75;3;11.25
1939;62;1.09;3;3.27
1939;80;2.86;7;20.02
1940;50;54.43;7;381.01
1941;45;20.53;1;20.53
1942;20;9.63;9;86.67
1942;45;19.06;3;57.18
1942;52;36.29;1;36.29
1943;3;125.29;4;501.16
1943;15;9.82;4;39.28
1943;24;61.87;7;433.09
1943;35;19.78;4;79.12
1943;42;41.47;8;331.76
1943;56;80.95;5;404.75
1943;57;21.69;2;43.38
1943;77;2.24;9;20.16
1944;3;98.5;1;98.5
1944;11;133.8;1;133.8
1944;12;7.39;8;59.12
1944;45;26.75;3;80.25
1944;50;34.03;2;68.06
1944;83;4.79;8;38.32
1944;90;3.78;4;15.12
1945;9;8.78;4;35.12
1945;10;111.6;5;558.0
1945;19;122.7;6;736.2
1945;40;20.03;8;160.24
1945;49;79.95;1;79.95
1945;56;44.83;7;313.81
1945;61;2.83;1;2.83
1945;72;3.83;4;15.32
1945;83;3.31;7;23.17
1945;89;3.57;4;14.28
1946;2;91.79;8;734.32
1946;9;6.59;8;52.72
1946;47;70.52;7;493.64
1946;53;53.96;3;161.88
1946;61;3.12;8;24.96
1946;88;5.51;2;11.02
1947;19;119.56;1;119.56
1947;39;28.99;5;144.95
1947;67;3.51;5;17.55
1947;79;1.64;4;6.56
1948;24;78.47;7;549.29
1948;39;25.64;2;51.28
1948;42;63.76;8;510.08
1948;55;53.34;9;480.06
1948;57;21.57;8;172.56
1948;60;5.61;8;44.88
1948;69;3.08;4;12.32
1948;85;2.77;7;19.39
1949;1;84.97;9;764.73
1949;15;9.89;8;79.12
1949;26;6.0;7;42.0
1949;38;15.93;9;143.37
1949;56;62.35;4;249.4
1949;65;1.02;5;5.1
1950;13;103.97;9;935.73
1950;22;6.99;3;20.97
1950;23;66.94;1;66.94
1951;58;20.75;7;145.25
1952;11;93.63;8;749.04
1952;16;83.54;3;250.62
1952;32;75.58;4;302.32
1952;46;63.69;9;573.21
1952;50;65.76;7;460.32
1952;79;5.21;2;10.42
1953;28;60.88;7;426.16
1953;42;67.18;2;134.36
1954;33;62.3;7;436.1
1954;44;21.53;6;129.18
1954;45;16.08;2;32.16
1954;52;66.99;3;200.97
1954;57;25.46;7;178.22
1954;59;4.75;7;33.25
1954;66;3.4;2;6.8
1954;77;2.99;4;11.96
1954;86;3.62;5;18.1
1954;88;2.8;9;25.2
1955;22;6.44;2;12.88
1955;24;58.38;5;291.9
1955;26;7.44;7;52.08
1955;38;26.66;9;239.94
1955;50;47.77;7;334.39
1955;76;2.63;4;10.52
1956;25;8.01;7;56.07
1956;82;5.08;6;30.48
1956;83;3.0;1;3.0
1957;45;20.38;5;101.9
1957;71;5.55;8;44.4
1958;40;23.21;9;208.89
1958;88;2.47;6;14.82
1959;6;8.71;9;78.39
1959;19;144.58;4;578.32
1959;42;51.82;7;362.74
1959;49;50.16;5;250.8
1959;55;43.22;8;345.76
1959;69;4.69;7;32.83
1959;81;5.61;5;28.05
1959;83;2.32;1;2.32
1960;53;85.54;3;256.62
1960;76;3.82;4;15.28
1961;1;74.18;7;519.26
1961;63;1.41;7;9.87
1961;71;3.81;5;19.05
1961;84;1.89;3;5.67
1961;91;4.35;6;26.1
1962;15;7.08;6;42.48
1962;19;133.16;3;399.48
1962;69;1.5;4;6.0
1962;83;1.08;4;4.32
1963;63;5.16;9;46.44
1964;6;6.63;2;13.26
1964;18;8.56;6;51.36
1964;39;28.54;4;114.16
1964;41;37.51;2;75.02
1964;59;1.92;6;11.52
1964;61;1.48;1;1.48
1964;74;1.77;8;14.16
1964;84;3.52;2;7.04
1964;85;4.74;6;28.44
1964;88;4.96;5;24.8
1965;4;106.45;4;425.8
1965;21;8.58;7;60.06
1965;47;40.76;9;366.84
1965;48;38.54;4;154.16
1965;55;50.0;6;300.0
1965;58;29.09;4;116.36
1965;62;4.35;6;26.1
1965;71;2.85;1;2.85
1965;78;3.73;8;29.84
1965;90;5.63;2;11.26
1966;2;80.93;3;242.79
1966;12;7.39;4;29.56
1966;46;30.25;3;90.75
1966;51;40.52;4;162.08
1966;53;79.72;5;398.6
1966;67;1.63;7;11.41
1966;71;5.5;8;44.0
1966;78;2.36;8;18.88
1966;80;1.83;7;12.81
1967;20;8.52;1;8.52
1968;1;37.96;6;227.76
1968;11;177.82;7;1244.74
1968;22;8.84;3;26.52
1968;28;61.2;3;183.6
1968;37;72.24;5;361.2
1968;70;4.72;8;37.76
1968;85;1.21;1;1.21
1969;31;62.62;8;500.96
1969;32;62.73;5;313.65
1969;46;31.86;3;95.58
1969;72;2.61;1;2.61
1970;1;97.24;9;875.16
1970;8;9.72;5;48.6
1970;19;148.09;7;1036.63
1970;48;60.04;6;360.24
1970;84;3.69;6;22.14
1970;91;1.09;3;3.27
1971;8;8.39;6;50.34
1971;10;99.58;5;497.9
1971;22;7.88;3;23.64
1971;28;30.55;2;61.1
1971;40;18.66;4;74.64
1971;56;59.06;9;531.54
1971;58;17.51;8;140.08
1971;70;2.46;8;19.68
1971;90;3.43;8;27.44
1972;5;7.88;6;47.28
1972;14;137.83;5;689.15
1973;11;110.84;5;554.2
1973;17;77.22;4;308.88
1973;21;8.23;5;41.15
1973;45;23.04;9;207.36
1973;50;54.19;9;487.71
1973;52;30.27;3;90.81
1973;54;37.21;7;260.47
1973;58;17.16;1;17.16
1974;1;84.71;1;84.71
1974;25;9.59;9;86.31
1974;27;114.85;5;574.25
1974;31;69.1;2;138.2
1974;57;15.45;1;15.45
1974;64;3.09;3;9.27
1974;81;5.08;7;35.56
1974;83;4.06;2;8.12
1975;1;68.74;8;549.92
1975;35;29.19;1;29.19
1975;43;41.32;5;206.6
1975;70;5.14;5;25.7
1975;75;3.54;2;7.08
1976;30;85.3;3;255.9
1976;84;1.95;6;11.7
1977;81;4.88;2;9.76
1978;3;150.9;3;452.7
1978;9;7.99;8;63.92
1978;14;178.49;3;535.47
1978;19;127.83;8;1022.64
1978;29;55.56;3;166.68
1978;43;54.26;2;108.52
1978;54;39.94;4;159.76
1978;62;5.09;5;25.45
1978;85;2.9;8;23.2
1979;31;72.52;9;652.68
1980;14;171.08;7;1197.56
1980;15;8.52;3;25.56
1980;22;9.85;3;29.55
1980;24;90.1;1;90.1
1980;44;28.31;5;141.55
1980;57;22.09;6;132.54
1980;79;2.5;7;17.5
1980;84;3.88;6;23.28
1980;91;2.9;8;23.2
1981;1;55.26;8;442.08
1981;6;7.42;4;29.68
1981;12;6.31;9;56.79
1981;18;7.29;4;29.16
1981;36;50.7;5;253.5
1981;48;54.27;7;379.89
1981;62;1.11;1;1.11
1981;64;3.07;8;24.56
1981;84;3.42;7;23.94
1982;6;9.37;6;56.22
1982;8;8.07;2;16.14
1982;10;102.2;6;613.2
1982;15;7.43;5;37.15
1982;41;71.51;3;214.53
1982;46;49.78;6;298.68
1982;51;49.44;8;395.52
1982;56;60.89;3;182.67
1983;6;8.74;1;8.74
1983;11;165.49;2;330.98
1983;22;6.85;5;34.25
1983;27;114.99;8;919.92
1983;33;60.6;9;545.4
1983;43;43.28;7;302.96
1983;44;27.03;4;108.12
1983;59;1.59;1;1.59
1983;78;2.47;2;4.94
1983;89;2.34;6;14.04
1984;3;126.74;5;633.7
1984;37;55.31;6;331.86
1984;67;4.66;1;4.66
1984;90;2.14;2;4.28
1985;2;74.14;7;518.98
1985;6;6.98;9;62.82
1985;24;58.69;2;117.38
1985;25;6.03;6;36.18
1985;37;36.0;6;216.0
1985;45;24.69;3;74.07
1985;54;53.45;7;374.15
1985;88;5.82;7;40.74
1986;12;8.07;5;40.35
1986;15;8.42;7;58.94
1986;26;6.12;2;12.24
1986;51;42.13;4;168.52
1986;71;5.08;9;45.72
1987;11;128.94;6;773.64
1987;13;171.25;6;1027.5
1987;19;139.24;9;1253.16
1987;39;17.07;5;85.35
1987;45;20.21;6;121.26
1987;46;67.62;9;608.58
1987;89;3.48;8;27.84
1988;7;56.63;8;453.04
1988;25;8.8;3;26.4
1988;81;2.34;4;9.36
1988;88;3.94;1;3.94
1989;21;7.09;2;14.18
1989;22;7.86;1;7.86
1989;27;108.09;3;324.27
1989;39;23.04;4;92.16
1989;49;56.93;5;284.65
1989;58;22.21;2;44.42
1989;76;5.13;3;15.39
1989;83;3.37;2;6.74
1989;86;3.81;8;30.48
1990;16;77.94;2;155.88
1990;21;6.95;7;48.65
1990;28;55.98;4;223.92
1990;31;32.67;7;228.69
1990;33;40.72;3;122.16
1990;66;3.56;8;28.48
1990;69;3.0;5;15.0
1991;37;65.18;6;391.08
1991;45;27.82;8;222.56
1991;48;41.22;8;329.76
1991;84;5.2;1;5.2
1992;27;119.89;1;119.89
1992;59;3.89;7;27.23
1992;68;2.69;4;10.76
1992;70;3.3;4;13.2
1992;78;1.7;5;8.5
1992;88;4.43;6;26.58
1992;90;4.27;7;29.89
1993;19;146.49;9;1318.41
1993;23;46.4;6;278.4
1993;28;74.95;7;524.65
1993;45;18.15;7;127.05
1993;63;4.7;3;14.1
1993;87;4.21;2;8.42
1994;7;61.91;4;247.64
1994;16;98.67;4;394.68
1994;18;6.82;7;47.74
1994;36;54.08;5;270.4
1994;53;85.7;1;85.7
1994;59;2.07;6;12.42
1994;62;5.6;2;11.2
1994;70;2.7;4;10.8
1994;71;4.96;2;9.92
1994;77;3.77;7;26.39
1995;2;94.88;1;94.88
1995;30;67.33;8;538.64
1996;16;86.52;9;778.68
1996;25;8.9;6;53.4
1996;28;74.26;5;371.3
1996;49;63.05;5;315.25
1996;73;4.48;9;40.32
1997;35;28.28;2;56.56
1997;48;62.49;9;562.41
1998;30;64.04;6;384.24
1998;38;26.93;9;242.37
1998;78;2.53;3;7.59
1999;8;8.95;9;80.55
1999;17;89.97;5;449.85
1999;33;65.63;3;196.89
1999;52;41.63;5;208.15
2000;15;9.04;3;27.12
2000;18;9.43;7;66.01
2000;41;47.7;7;333.9
2000;48;40.15;9;361.35
2000;49;75.05;9;675.45
2000;63;3.4;1;3.4
2000;66;3.78;8;30.24
2000;83;4.99;6;29.94
2000;87;4.27;4;17.08
2001;14;106.42;3;319.26
2001;24;64.13;5;320.65
2001;38;15.69;6;94.14
2001;45;27.75;5;138.75
2001;51;75.69;6;454.14
2001;55;73.66;8;589.28
2001;57;16.75;6;100.5
2001;72;3.44;1;3.44
2002;27;116.95;2;233.9
2002;39;20.89;6;125.34
2003;7;88.81;2;177.62
2003;12;9.82;4;39.28
2003;18;7.31;1;7.31
2003;23;63.26;8;506.08
2003;30;32.62;1;32.62
2003;35;20.49;6;122.94
2003;55;65.66;7;459.62
2003;57;19.45;3;58.35
2003;59;3.95;3;11.85
2003;87;1.65;6;9.9
2004;79;3.14;7;21.98
2005;8;8.12;8;64.96
2005;18;9.74;7;68.18
2005;63;1.65;9;14.85
2005;64;2.48;1;2.48
2005;71;1.96;1;1.96
2005;88;5.54;3;16.62
2006;14;129.62;3;388.86
2006;40;22.39;8;179.12
2006;66;2.0;5;10.0
2007;20;7.89;9;71.01
2007;24;80.35;8;642.8
2007;30;44.31;6;265.86
2007;42;75.92;9;683.28
2007;48;36.31;9;326.79
2007;58;20.78;7;145.46
2007;73;3.94;6;23.64
2008;1;60.07;8;480.56
2008;31;76.0;8;608.0
2008;43;37.22;2;74.44
2008;76;1.13;7;7.91
2008;85;5.44;4;21.76
2009;7;76.49;3;229.47
2009;40;24.57;5;122.85
2009;41;39.46;2;78.92
2009;49;34.51;8;276.08
2009;55;60.59;2;121.18
2009;90;3.61;4;14.44
2010;1;51.55;8;412.4
2010;9;8.56;6;51.36
2010;10;108.22;3;324.66
2010;50;64.52;1;64.52
2010;55;73.56;3;220.68
2010;63;1.68;2;3.36
2010;69;1.79;9;16.11
2010;82;5.9;9;53.1
2010;89;1.71;9;15.39
2011;3;175.47;9;1579.23
2011;11;111.81;6;670.86
2011;38;29.33;8;234.64
2011;50;74.1;5;370.5
2011;51;71.66;2;143.32
2011;56;77.06;6;462.36
2012;8;6.22;8;49.76
2012;37;75.97;6;455.82
2012;65;4.35;5;21.75
2012;68;5.46;2;10.92
2013;14;177.97;1;177.97
2014;41;58.14;8;465.12
2015;10;119.42;4;477.68
2015;17;83.79;5;418.95
2015;31;43.47;1;43.47
2015;47;72.27;2;144.54
2015;56;48.55;8;388.4
2016;6;8.89;4;35.56
2016;12;7.08;4;28.32
2016;16;84.5;2;169.0
2016;18;9.26;5;46.3
2016;25;6.31;7;44.17
2016;27;102.45;7;717.15
2016;28;75.29;4;301.16
2016;34;57.8;8;462.4
2016;66;5.16;2;10.32
2016;73;4.19;1;4.19
2017;12;9.17;7;64.19
2017;40;16.92;4;67.68
2017;51;57.8;8;462.4
2017;60;1.93;7;13.51
2017;82;4.19;6;25.14
2017;88;4.72;5;23.6
2017;91;3.09;4;12.36
2018;8;8.42;7;58.94
2018;9;8.8;4;35.2
2018;21;8.43;9;75.87
2018;32;76.74;9;690.66
2018;56;82.45;8;659.6
2018;71;2.13;5;10.65
2018;78;2.55;6;15.3
2018;85;5.42;8;43.36
2018;86;1.0;9;9.0
2019;8;9.8;7;68.6
2019;39;23.41;9;210.69
2019;66;4.52;6;27.12
2019;75;4.85;8;38.8
2019;80;4.04;6;24.24
2019;82;2.21;6;13.26
2019;91;3.92;3;11.76
2020;36;51.62;6;309.72
2020;49;60.18;1;60.18
2020;58;17.15;2;34.3
2020;62;3.92;9;35.28
2020;81;1.19;2;2.38
2021;71;2.13;2;4.26
2022;18;8.81;7;61.67
2022;34;35.15;9;316.35
2022;42;67.96;5;339.8
2022;71;1.12;9;10.08
2022;79;5.67;9;51.03
2022;80;1.56;2;3.12
2022;91;2.27;1;2.27
2023;17;83.06;2;166.12
2023;29;74.93;8;599.44
2023;37;31.93;4;127.72
2023;47;30.07;7;210.49
2023;56;73.21;2;146.42
2024;3;122.74;4;490.96
2024;5;6.98;4;27.92
2024;19;143.03;4;572.12
2024;21;8.6;2;17.2
2024;27;112.5;9;1012.5
2024;30;37.95;3;113.85
2024;36;52.15;5;260.75
2024;45;26.72;7;187.04
2024;52;66.45;4;265.8
2024;81;2.87;7;20.09
2025;8;8.01;9;72.09
2025;58;25.94;4;103.76
2025;67;5.61;5;28.05
2026;9;6.43;3;19.29
2026;68;5.84;6;35.04
2026;70;3.59;5;17.95
2026;80;4.77;8;38.16
2026;88;4.02;8;32.16
2027;7;75.32;9;677.88
2027;10;114.18;4;456.72
2027;17;92.8;9;835.2
2027;49;32.83;7;229.81
2027;63;3.8;9;34.2
2027;80;1.1;1;1.1
2028;4;157.55;1;157.55
2028;26;8.37;5;41.85
2028;31;83.62;3;250.86
2029;3;108.04;4;432.16
2029;7;36.28;7;253.96
2029;35;27.48;6;164.88
2029;68;4.71;7;32.97
2029;80;2.43;8;19.44
2030;5;8.12;1;8.12
2030;26;9.43;8;75.44
2030;62;3.69;2;7.38
2031;49;62.96;8;503.68
2031;58;25.91;6;155.46
2031;64;1.58;3;4.74
2031;80;5.88;9;52.92
2031;82;4.47;5;22.35
2031;85;3.69;9;33.21
2032;8;9.18;6;55.08
2032;21;7.21;4;28.84
2032;38;18.13;3;54.39
2032;46;66.58;6;399.48
2032;59;5.18;3;15.54
2032;67;4.88;6;29.28
2033;22;6.3;7;44.1
2033;35;17.65;7;123.55
2033;41;31.8;6;190.8
2033;53;72.31;3;216.93
2033;63;2.93;7;20.51
2033;77;2.76;9;24.84
2034;33;39.66;2;79.32
2034;36;85.61;8;684.88
2034;42;63.95;4;255.8
2034;54;41.35;2;82.7
2034;66;2.01;1;2.01
2034;68;4.8;1;4.8
2034;70;5.96;1;5.96
2035;5;8.56;9;77.04
2035;26;7.64;6;45.84
2035;38;19.19;7;134.33
2035;46;63.97;9;575.73
2035;54;50.22;9;451.98
2035;64;3.13;7;21.91
2035;74;1.53;6;9.18
2035;80;4.68;5;23.4
2036;4;90.95;1;90.95
2036;27;104.66;6;627.96
2036;52;41.04;9;369.36
2036;55;47.11;8;376.88
2036;63;2.56;2;5.12
2036;83;2.56;8;20.48
2036;91;1.6;1;1.6
2037;1;75.99;4;303.96
2037;5;7.54;3;22.62
2037;18;6.63;5;33.15
2037;26;6.39;9;57.51
2037;33;47.97;3;143.91
2037;44;24.43;5;122.15
2037;54;72.53;9;652.77
2037;80;1.91;5;9.55
2037;82;1.81;1;1.81
2037;83;5.89;9;53.01
2038;26;9.78;8;78.24
2038;28;73.53;3;220.59
2038;37;44.0;3;132.0
2038;42;73.68;4;294.72
2038;43;35.12;1;35.12
2038;44;28.4;3;85.2
2038;49;40.94;3;122.82
2038;56;39.08;7;273.56
2038;72;4.14;9;37.26
2038;85;5.76;6;34.56
2039;21;8.63;4;34.52
2039;46;71.81;8;574.48
2039;56;64.21;5;321.05
2039;88;4.03;2;8.06
2040;5;7.35;2;14.7
2040;8;9.44;9;84.96
2040;13;154.25;3;462.75
2040;28;35.92;5;179.6
2040;41;53.39;8;427.12
2040;43;45.18;2;90.36
2040;75;1.15;2;2.3
2040;89;3.81;1;3.81
2041;3;160.68;7;1124.76
2041;12;6.15;6;36.9
2041;25;7.64;6;45.84
2041;33;58.7;9;528.3
2041;44;19.95;4;79.8
2041;59;3.32;8;26.56
2041;70;4.64;7;32.48
2041;81;5.61;1;5.61
2041;87;4.13;1;4.13
2041;88;2.89;9;26.01
2042;9;8.4;7;58.8
2042;30;58.85;9;529.65
2042;31;85.32;2;170.64
2042;60;5.84;1;5.84
2043;25;8.66;8;69.28
2043;29;45.81;6;274.86
2043;42;45.08;2;90.16
2043;56;30.14;5;150.7
2043;69;3.06;1;3.06
2043;81;2.78;7;19.46
2044;35;23.97;1;23.97
2044;55;66.17;3;198.51
2045;24;77.57;4;310.28
2045;66;5.4;3;16.2
2045;78;3.0;3;9.0
2045;91;3.57;8;28.56
2046;22;7.26;5;36.3
2046;34;69.84;6;419.04
2046;60;2.88;5;14.4
2046;82;3.97;6;23.82
2046;86;1.13;9;10.17
2047;2;87.02;5;435.1
2047;15;9.35;9;84.15
2047;37;67.85;9;610.65
2047;67;3.23;3;9.69
2047;74;2.68;7;18.76
2047;81;1.06;5;5.3
2048;7;44.96;4;179.84
2048;9;9.96;3;29.88
2048;18;9.64;8;77.12
2048;57;20.84;1;20.84
2048;78;5.7;9;51.3
2048;80;4.67;1;4.67
2049;9;7.5;7;52.5
2049;13;148.34;7;1038.38
2049;25;7.57;9;68.13
2049;26;7.96;1;7.96
2049;29;31.57;7;220.99
2049;41;43.21;4;172.84
2049;53;62.33;8;498.64
2049;72;2.27;4;9.08
2050;1;90.89;2;181.78
2050;39;29.46;3;88.38
2050;72;3.92;7;27.44
2051;36;37.06;1;37.06
2051;38;21.38;4;85.52
2051;39;23.23;7;162.61
2051;69;5.17;6;31.02
2051;74;3.05;2;6.1
2052;1;73.13;3;219.39
2052;77;5.07;4;20.28
2053;60;2.02;5;10.1
2053;80;2.36;4;9.44
2053;85;4.54;2;9.08
2054;24;88.73;4;354.92
2054;56;78.76;1;78.76
2054;76;5.25;4;21.0
2055;34;62.15;5;310.75
2056;12;7.46;3;22.38
2056;21;6.79;7;47.53
2056;40;26.0;8;208.0
2056;43;63.51;8;508.08
2056;47;71.72;4;286.88
2056;50;68.65;3;205.95
2056;61;1.01;7;7.07
2056;62;5.12;2;10.24
2056;88;5.79;5;28.95
2056;91;1.94;5;9.7
2057;5;7.18;2;14.36
2057;11;157.78;3;473.34
2057;47;38.79;2;77.58
2057;71;4.35;2;8.7
2057;76;3.46;7;24.22
2057;89;4.58;3;13.74
2058;5;8.45;2;16.9
2058;27;115.06;7;805.42
2058;45;21.1;6;126.6
2058;57;19.63;1;19.63
2058;61;5.73;6;34.38
2058;71;2.92;1;2.92
2059;6;7.96;7;55.72
2059;18;7.36;8;58.88
2059;19;135.26;3;405.78
2059;34;58.22;1;58.22
2059;38;29.54;3;88.62
2059;49;63.76;7;446.32
2059;58;24.08;7;168.56
2059;63;3.24;8;25.92
2059;87;1.15;4;4.6
2060;16;90.26;5;451.3
2061;17;96.49;8;771.92
2061;51;51.77;9;465.93
2061;65;3.16;3;9.48
2061;68;3.85;2;7.7
2061;87;2.54;8;20.32
2062;24;90.58;5;452.9
2062;41;73.93;1;73.93
2062;46;50.28;7;351.96
2062;62;2.98;5;14.9
2062;74;1.23;9;11.07
2062;86;5.73;7;40.11
2063;16;86.8;9;781.2
2063;22;7.58;1;7.58
2063;43;37.89;6;227.34
2064;5;9.96;3;29.88
2064;15;6.05;6;36.3
2064;18;7.62;5;38.1
2064;21;9.53;4;38.12
2064;41;34.92;1;34.92
2064;45;20.2;4;80.8
2064;58;21.58;7;151.06
2064;68;1.26;7;8.82
2064;71;4.8;4;19.2
2064;78;1.97;8;15.76
2065;65;4.98;1;4.98
2065;66;5.07;2;10.14
2065;68;5.57;3;16.71
2065;73;3.69;9;33.21
2065;83;1.77;1;1.77
2065;84;4.79;3;14.37
2066;1;83.06;2;166.12
2067;15;8.96;1;8.96
2067;21;8.82;8;70.56
2067;28;74.75;7;523.25
2067;39;27.09;1;27.09
2067;48;48.71;6;292.26
2067;49;48.99;8;391.92
2067;50;40.84;3;122.52
2067;67;2.43;2;4.86
2067;69;4.86;9;43.74
2067;78;3.86;3;11.58
2068;79;3.77;5;18.85
2069;28;31.57;7;220.99
2069;29;40.49;2;80.98
2069;53;84.64;4;338.56
2069;56;45.06;5;225.3
2069;73;4.0;1;4.0
2069;75;3.16;7;22.12
2069;78;3.92;6;23.52
2069;85;4.0;6;24.0
2070;82;5.24;5;26.2
2071;12;6.16;4;24.64
2071;37;51.95;4;207.8
2071;40;21.21;2;42.42
2071;49;31.04;3;93.12
2071;50;44.38;4;177.52
2071;56;68.35;8;546.8
2071;64;1.85;3;5.55
2071;91;1.42;3;4.26
2072;21;8.99;4;35.96
2073;9;7.03;3;21.09
2073;19;140.2;5;701.0
2073;20;6.19;3;18.57
2073;35;24.64;8;197.12
2073;60;2.64;6;15.84
2073;68;3.57;3;10.71
2073;73;2.11;8;16.88
2073;83;4.8;7;33.6
2074;4;107.21;8;857.68
2074;13;123.03;4;492.12
2074;14;111.32;8;890.56
2074;16;96.78;3;290.34
2074;22;9.29;6;55.74
2074;44;22.98;5;114.9
2074;68;5.14;8;41.12
2074;75;5.77;6;34.62
2075;16;96.47;5;482.35
2075;23;68.48;8;547.84
2075;28;73.23;8;585.84
2075;35;20.58;7;144.06
2075;38;29.91;8;239.28
2075;47;72.11;4;288.44
2075;52;50.91;5;254.55
2075;66;3.29;8;26.32
2075;74;3.71;6;22.26
2075;89;5.58;5;27.9
2076;14;100.89;2;201.78
2076;24;46.76;1;46.76
2076;37;70.53;5;352.65
2076;47;72.61;3;217.83
2076;71;4.35;4;17.4
2076;80;3.13;5;15.65
2077;14;140.25;8;1122.0
2077;30;83.27;3;249.81
2077;38;26.45;8;211.6
2077;40;20.88;3;62.64
2077;54;54.91;7;384.37
2077;58;15.07;6;90.42
2077;69;3.34;8;26.72
2077;79;3.71;2;7.42
2077;88;1.51;9;13.59
2077;89;5.33;7;37.31
2078;25;8.3;1;8.3
2078;27;115.9;2;231.8
2078;34;30.78;1;30.78
2078;45;24.91;9;224.19
2078;47;52.22;4;208.88
2078;52;57.45;4;229.8
2078;62;4.26;5;21.3
2078;78;2.45;7;17.15
2078;81;4.87;2;9.74
2078;89;1.94;4;7.76
2079;26;8.88;2;17.76
2079;34;48.88;4;195.52
2079;45;23.54;3;70.62
2079;68;3.19;2;6.38
2080;1;74.28;3;222.84
2080;12;9.59;2;19.18
2080;22;6.46;7;45.22
2080;24;40.84;7;285.88
2080;26;7.47;4;29.88
2080;40;20.69;5;103.45
2080;41;69.29;2;138.58
2080;62;2.3;4;9.2
2080;78;5.4;1;5.4
2080;88;1.36;8;10.88
2081;19;129.09;7;903.63
2081;29;45.38;9;408.42
2081;46;39.9;6;239.4
2081;59;5.04;9;45.36
2081;71;3.21;4;12.84
2081;79;4.76;8;38.08
2081;84;3.61;2;7.22
2082;31;78.76;3;236.28
2083;43;75.77;1;75.77
2083;52;38.39;3;115.17
2083;68;2.88;2;5.76
2084;11;102.62;1;102.62
2084;13;115.26;8;922.08
2084;14;160.84;5;804.2
2084;22;9.66;1;9.66
2084;28;40.34;9;363.06
2084;48;40.3;6;241.8
2084;57;23.1;4;92.4
2084;60;4.19;4;16.76
2084;85;4.45;2;8.9
2085;58;26.86;5;134.3
2085;60;3.71;4;14.84
2085;80;4.92;6;29.52
2086;8;9.42;1;9.42
2086;11;97.62;8;780.96
2086;17;71.5;1;71.5
2086;37;56.88;4;227.52
2086;41;40.69;5;203.45
2086;64;1.25;4;5.0
2087;6;9.24;3;27.72
2087;7;36.96;5;184.8
2087;37;41.82;9;376.38
2087;61;3.33;7;23.31
2087;90;3.67;7;25.69
2088;20;6.0;8;48.0
2088;35;16.12;8;128.96
2088;36;65.5;4;262.0
2088;43;56.17;2;112.34
2088;52;74.67;2;149.34
2088;53;39.88;6;239.28
2088;58;28.77;9;258.93
2088;66;5.24;3;15.72
2088;85;1.27;9;11.43
2089;7;94.04;7;658.28
2089;16;91.4;2;182.8
2089;29;37.92;6;227.52
2089;52;30.45;2;60.9
2089;54;73.42;1;73.42
2089;63;1.58;4;6.32
2089;68;1.88;2;3.76
2090;7;72.73;5;363.65
2090;50;43.4;2;86.8
2090;53;41.08;6;246.48
2090;66;2.86;6;17.16
2091;14;131.33;9;1181.97
2091;19;141.91;8;1135.28
2091;80;3.86;8;30.88
2091;91;3.96;4;15.84
2092;15;9.54;3;28.62
2092;16;71.33;4;285.32
2092;35;26.11;4;104.44
2092;86;2.97;6;17.82
2093;28;52.61;1;52.61
2094;40;24.18;4;96.72
2094;59;3.39;5;16.95
2095;20;9.85;9;88.65
2095;38;28.53;8;228.24
2095;51;68.63;3;205.89
2095;55;69.18;7;484.26
2095;56;70.15;6;420.9
2095;61;2.37;2;4.74
2095;71;5.75;5;28.75
2096;1;90.93;5;454.65
2096;30;30.52;2;61.04
2096;40;15.03;1;15.03
2096;51;39.06;2;78.12
2096;72;5.06;6;30.36
2096;89;4.79;3;14.37
2096;91;3.7;8;29.6
2097;2;97.97;1;97.97
2097;33;47.55;9;427.95
2097;43;54.82;3;164.46
2098;21;9.62;6;57.72
2098;23;90.37;5;451.85
2098;28;54.13;2;108.26
2098;37;58.43;2;116.86
2098;44;24.85;5;124.25
2098;50;34.81;9;313.29
2098;51;75.25;3;225.75
2098;57;17.75;1;17.75
2098;65;5.42;1;5.42
2099;5;7.54;1;7.54
2099;6;8.37;7;58.59
2099;12;8.78;8;70.24
2099;14;153.24;4;612.96
2099;17;89.92;1;89.92
2099;18;6.75;8;54.0
2099;47;72.75;4;291.0
2099;57;26.91;8;215.28
2099;82;1.69;2;3.38
2100;34;75.15;4;300.6
2100;35;17.1;6;102.6
2100;40;24.55;1;24.55
2100;48;54.58;4;218.32
2100;53;75.2;6;451.2
2100;68;2.2;9;19.8
2101;87;1.93;1;1.93
2102;5;7.68;9;69.12
2102;13;155.04;9;1395.36
2102;31;39.74;5;198.7
2102;40;22.87;7;160.09
2102;78;4.56;5;22.8
2102;89;1.65;4;6.6
2103;5;9.53;9;85.77
2103;6;7.6;2;15.2
2103;17;91.97;1;91.97
2103;21;9.18;1;9.18
2103;44;22.9;7;160.3
2103;55;60.43;2;120.86
2103;69;1.47;2;2.94
2103;85;3.09;6;18.54
2103;87;4.35;3;13.05
2103;88;5.08;6;30.48
2104;74;5.99;4;23.96
2105;9;6.55;3;19.65
2105;15;9.8;3;29.4
2105;62;2.52;8;20.16
2105;68;1.51;8;12.08
2105;78;5.19;7;36.33
