CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
10637;7;82.57;4;330.28
10637;26;7.85;1;7.85
10637;34;40.22;5;201.1
10637;51;61.32;3;183.96
10637;85;3.55;6;21.3
10638;3;110.14;1;110.14
10638;18;9.09;9;81.81
10638;23;64.32;7;450.24
10638;26;8.23;7;57.61
10638;53;72.08;3;216.24
10638;62;5.79;6;34.74
10638;63;4.57;7;31.99
10638;70;2.02;7;14.14
10638;86;3.82;7;26.74
10639;22;8.4;4;33.6
10639;29;66.33;7;464.31
10639;47;69.33;1;69.33
10639;52;49.92;9;449.28
10639;57;23.76;1;23.76
10639;72;2.3;2;4.6
10639;77;1.15;8;9.2
10639;80;5.46;8;43.68
10640;60;2.07;8;16.56
10640;80;2.41;5;12.05
10640;91;1.25;1;1.25
10641;56;62.21;2;124.42
10642;7;92.48;9;832.32
10642;54;52.12;8;416.96
10642;79;3.17;7;22.19
10643;6;8.94;5;44.7
10643;11;172.97;2;345.94
10643;65;1.24;5;6.2
10644;16;95.94;2;191.88
10644;46;42.58;8;340.64
10644;47;72.42;9;651.78
10644;56;55.28;9;497.52
10644;57;16.26;7;113.82
10644;70;3.14;1;3.14
10644;71;1.98;2;3.96
10644;75;4.99;8;39.92
10644;84;4.52;8;36.16
10645;1;92.88;6;557.28
10645;41;38.55;8;308.4
10645;54;59.24;4;236.96
10645;61;2.67;2;5.34
10645;74;1.88;8;15.04
10645;79;5.45;6;32.7
10645;88;4.12;2;8.24
10646;9;9.7;1;9.7
10646;14;160.57;2;321.14
10646;24;84.1;3;252.3
10646;28;66.68;4;266.72
10646;65;5.09;8;40.72
10647;15;7.11;1;7.11
10647;27;101.73;2;203.46
10647;31;42.78;4;171.12
10647;57;19.96;8;159.68
10647;61;3.53;8;28.24
10647;78;1.22;6;7.32
10648;68;3.23;4;12.92
10649;17;94.18;2;188.36
10649;21;9.06;7;63.42
10649;30;42.63;7;298.41
10649;37;57.24;9;515.16
10649;54;67.59;9;608.31
10649;67;3.11;7;21.77
10649;77;5.31;5;26.55
10649;79;5.18;2;10.36
10650;20;9.43;5;47.15
10650;74;1.93;6;11.58
10650;78;2.45;6;14.7
10651;7;82.43;6;494.58
10651;16;91.64;4;366.56
10651;24;86.05;8;688.4
10651;36;62.01;7;434.07
10651;41;70.67;6;424.02
10651;43;44.75;7;313.25
10651;44;20.18;5;100.9
10651;71;3.48;5;17.4
10652;23;80.23;9;722.07
10652;25;7.05;1;7.05
10652;43;48.09;3;144.27
10652;47;60.82;6;364.92
10652;66;3.75;8;30.0
10652;70;2.66;8;21.28
10652;80;4.55;4;18.2
10652;83;4.5;1;4.5
10652;88;2.81;1;2.81
10653;8;9.62;2;19.24
10653;17;99.7;5;498.5
10653;22;8.75;8;70.0
10653;46;59.14;6;354.84
10653;77;5.08;6;30.48
10654;30;49.25;1;49.25
10654;31;42.82;9;385.38
10655;5;9.4;1;9.4
10655;29;40.5;1;40.5
10655;61;4.22;1;4.22
10655;64;2.46;5;12.3
10655;74;3.07;4;12.28
10655;91;4.28;1;4.28
10656;11;143.52;5;717.6
10656;25;7.52;8;60.16
10656;45;21.2;7;148.4
10656;55;41.95;5;209.75
10657;19;141.36;2;282.72
10657;21;8.82;9;79.38
10657;43;68.46;8;547.68
10657;51;35.4;5;177.0
10657;53;36.72;6;220.32
10657;66;5.55;9;49.95
10657;72;4.76;1;4.76
10657;80;3.81;6;22.86
10657;81;3.09;6;18.54
10657;82;4.84;8;38.72
10658;1;98.92;9;890.28
10658;16;89.62;2;179.24
10658;45;15.52;5;77.6
10658;49;68.67;6;412.02
10658;87;1.38;9;12.42
10659;32;75.2;2;150.4
10659;40;20.24;4;80.96
10659;69;5.24;9;47.16
10659;73;5.69;7;39.83
10659;85;2.19;1;2.19
10660;14;124.58;3;373.74
10660;52;64.07;4;256.28
10660;65;1.04;6;6.24
10660;82;4.92;6;29.52
10661;9;8.09;1;8.09
10661;10;113.75;7;796.25
10661;22;9.62;1;9.62
10661;23;81.96;9;737.64
10661;28;73.85;5;369.25
10661;29;51.47;7;360.29
10661;35;20.88;6;125.28
10661;60;2.41;5;12.05
10661;73;2.7;2;5.4
10662;10;107.75;3;323.25
10662;25;9.09;3;27.27
10662;29;47.37;9;426.33
10662;35;26.52;6;159.12
10662;47;35.72;1;35.72
10662;49;57.09;3;171.27
10662;67;1.41;4;5.64
10663;66;4.7;6;28.2
10664;10;100.61;1;100.61
10664;15;9.48;4;37.92
10664;20;6.64;4;26.56
10664;50;39.49;1;39.49
10664;63;5.84;3;17.52
10664;68;1.22;4;4.88
10664;72;4.38;5;21.9
10664;78;3.55;4;14.2
10664;86;4.27;5;21.35
10665;78;5.97;4;23.88
10665;87;1.45;6;8.7
10666;4;134.81;3;404.43
10666;28;39.15;9;352.35
10666;33;46.61;6;279.66
10666;51;60.37;3;181.11
10666;57;22.73;6;136.38
10666;76;4.96;2;9.92
10666;89;4.3;8;34.4
10667;27;105.92;7;741.44
10667;53;49.35;6;296.1
10667;61;1.54;1;1.54
10667;81;1.83;9;16.47
10668;2;74.94;1;74.94
10668;11;165.87;9;1492.83
10668;17;91.24;1;91.24
10668;20;8.74;4;34.96
10668;48;45.53;7;318.71
10668;55;72.87;4;291.48
10668;62;4.66;3;13.98
10668;69;5.04;5;25.2
10668;87;5.82;8;46.56
10668;89;2.78;7;19.46
10669;18;9.19;3;27.57
10669;22;8.24;7;57.68
10669;40;26.79;9;241.11
10669;46;54.77;6;328.62
10669;63;1.52;4;6.08
10670;6;7.91;9;71.19
10670;26;8.48;2;16.96
10670;32;70.54;2;141.08
10670;50;51.98;5;259.9
10670;52;62.96;8;503.68
10670;62;4.59;3;13.77
10670;68;1.22;6;7.32
10671;69;5.82;1;5.82
10671;86;4.25;4;17.0
10672;15;7.46;4;29.84
10672;17;85.6;2;171.2
10672;32;66.27;7;463.89
10672;62;3.23;7;22.61
10672;72;5.75;4;23.0
10672;77;5.64;1;5.64
10673;10;114.66;9;1031.94
10673;59;3.06;2;6.12
10673;71;1.36;9;12.24
10673;76;2.94;7;20.58
10674;42;73.64;2;147.28
10675;10;107.59;9;968.31
10675;16;75.2;4;300.8
10675;34;38.05;5;190.25
10675;41;60.54;6;363.24
10675;46;51.75;3;155.25
10675;51;72.08;8;576.64
10675;55;54.57;7;381.99
10675;73;2.89;9;26.01
10675;87;5.75;5;28.75
10676;36;40.61;6;243.66
10676;40;17.81;6;106.86
10676;56;45.5;4;182.0
10676;58;20.59;9;185.31
10676;63;5.82;1;5.82
10676;68;1.8;9;16.2
10677;11;160.79;7;1125.53
10677;50;58.2;7;407.4
10677;91;1.99;1;1.99
10678;12;6.89;5;34.45
10678;14;121.94;3;365.82
10678;25;6.59;8;52.72
10678;34;70.29;5;351.45
10678;37;50.79;2;101.58
10678;41;58.83;1;58.83
10678;74;4.81;5;24.05
10678;80;4.03;1;4.03
10678;81;3.32;5;16.6
10678;88;2.0;3;6.0
10679;1;68.28;3;204.84
10679;11;94.6;4;378.4
10679;20;9.44;9;84.96
10679;33;63.46;7;444.22
10679;37;71.89;8;575.12
10679;38;29.83;6;178.98
10679;55;77.28;3;231.84
10679;57;18.73;2;37.46
10679;69;2.33;7;16.31
10679;76;2.93;1;2.93
10680;32;72.53;4;290.12
10680;33;38.26;5;191.3
10680;51;52.77;9;474.93
10680;62;5.26;5;26.3
10681;4;127.37;1;127.37
10681;23;93.18;7;652.26
10681;44;21.7;6;130.2
10681;56;77.71;2;155.42
10682;36;41.73;2;83.46
10682;41;33.91;9;305.19
10683;20;9.53;5;47.65
10683;24;68.13;2;136.26
10683;52;66.72;5;333.6
10683;67;2.17;6;13.02
10684;35;27.25;2;54.5
10684;39;21.02;5;105.1
10684;42;54.63;2;109.26
10684;48;64.43;9;579.87
10684;52;71.5;9;643.5
10684;67;4.55;1;4.55
10684;74;5.94;2;11.88
10684;83;2.8;5;14.0
10684;88;1.05;6;6.3
10685;16;73.44;1;73.44
10685;23;61.03;8;488.24
10685;51;43.51;2;87.02
10685;70;5.47;2;10.94
10686;18;7.43;8;59.44
10686;20;8.96;5;44.8
10686;21;7.28;9;65.52
10686;32;78.62;4;314.48
10686;34;68.51;3;205.53
10686;36;81.58;3;244.74
10686;49;37.09;1;37.09
10686;66;1.97;6;11.82
10686;80;2.92;4;11.68
10686;84;5.11;7;35.77
10687;32;52.25;6;313.5
10687;53;55.45;1;55.45
10688;37;50.38;1;50.38
10688;54;53.08;4;212.32
10689;58;16.38;7;114.66
10689;70;4.17;1;4.17
10689;73;3.73;7;26.11
10690;6;6.43;5;32.15
10690;12;7.7;4;30.8
10690;20;9.85;3;29.55
10690;43;42.76;4;171.04
10690;55;46.51;8;372.08
10690;66;2.85;9;25.65
10690;79;3.79;6;22.74
10690;83;1.76;8;14.08
10691;4;129.47;4;517.88
10691;7;83.58;7;585.06
10691;15;9.88;1;9.88
10691;19;125.75;3;377.25
10691;26;9.87;2;19.74
10691;38;16.09;1;16.09
10691;42;67.66;9;608.94
10691;67;2.84;6;17.04
10691;69;3.17;2;6.34
10691;73;4.26;1;4.26
10692;13;90.4;7;632.8
10692;23;78.15;9;703.35
10692;25;9.6;7;67.2
10692;30;46.52;9;418.68
10692;43;33.69;7;235.83
10692;89;4.48;5;22.4
10693;17;81.93;8;655.44
10693;33;35.27;5;176.35
10693;44;21.3;8;170.4
10693;66;5.47;7;38.29
10693;87;2.41;6;14.46
10694;23;63.23;6;379.38
10694;38;15.67;8;125.36
10694;51;53.49;1;53.49
10694;56;63.93;6;383.58
10695;12;6.72;1;6.72
10695;17;81.05;5;405.25
10695;26;9.96;5;49.8
10695;36;72.85;2;145.7
10695;40;18.63;8;149.04
10695;49;81.79;8;654.32
10695;50;47.44;3;142.32
10695;56;55.44;2;110.88
10695;68;3.16;7;22.12
10695;76;5.49;8;43.92
10696;37;65.37;5;326.85
10696;45;21.15;2;42.3
10696;81;2.57;4;10.28
10696;90;3.9;4;15.6
10697;11;148.01;2;296.02
10697;57;16.26;6;97.56
10697;59;4.11;3;12.33
10697;91;3.4;2;6.8
10698;10;100.15;8;801.2
10698;41;35.08;8;280.64
10698;67;5.92;2;11.84
10698;81;5.72;5;28.6
10698;82;4.45;2;8.9
10698;86;3.99;5;19.95
10699;20;9.26;9;83.34
10699;34;46.1;8;368.8
10699;37;73.01;9;657.09
10699;43;46.05;6;276.3
10699;87;5.14;3;15.42
10699;91;1.18;9;10.62
10700;20;8.05;2;16.1
10700;61;3.69;6;22.14
10700;71;1.08;7;7.56
10700;75;1.21;7;8.47
10701;28;32.48;7;227.36
10701;46;30.36;6;182.16
10701;85;3.56;8;28.48
10702;27;105.15;7;736.05
10702;42;46.08;7;322.56
10702;80;3.16;8;25.28
10702;83;2.85;9;25.65
10702;85;1.21;8;9.68
10702;91;5.73;4;22.92
10703;10;117.68;6;706.08
10703;16;72.85;3;218.55
10703;62;4.02;9;36.18
10703;65;1.55;3;4.65
10703;73;1.12;1;1.12
10703;88;3.31;9;29.79
10704;28;71.08;4;284.32
10705;80;4.3;8;34.4
10705;87;3.65;5;18.25
10706;12;8.34;1;8.34
10706;15;8.06;9;72.54
10706;44;17.26;9;155.34
10706;45;15.69;7;109.83
10706;54;44.82;1;44.82
10706;62;3.54;4;14.16
10706;70;3.76;2;7.52
10706;78;2.18;7;15.26
10707;2;94.16;4;376.64
10707;4;161.31;7;1129.17
10707;12;8.08;6;48.48
10707;17;89.02;6;534.12
10707;22;6.72;4;26.88
10707;50;39.55;1;39.55
10707;65;2.77;5;13.85
10707;76;3.61;4;14.44
10707;88;5.73;7;40.11
10708;31;64.04;8;512.32
10708;36;33.39;8;267.12
10708;42;45.27;6;271.62
10708;43;44.37;8;354.96
10708;73;5.12;8;40.96
10708;77;4.85;8;38.8
10708;83;1.16;6;6.96
10709;30;30.72;7;215.04
10710;1;43.32;9;389.88
10710;2;99.82;6;598.92
10710;27;110.06;8;880.48
10710;28;43.42;5;217.1
10710;30;31.75;4;127.0
10710;43;75.61;6;453.66
10710;46;50.7;1;50.7
10710;67;4.85;3;14.55
10710;74;2.48;2;4.96
10710;84;2.41;1;2.41
10711;9;7.35;5;36.75
10711;13;129.28;1;129.28
10711;28;54.94;9;494.46
10711;31;82.12;5;410.6
10711;33;30.77;7;215.39
10711;36;63.64;2;127.28
10712;38;25.67;4;102.68
10712;55;62.19;8;497.52
10713;3;147.18;5;735.9
10713;5;7.53;7;52.71
10714;23;46.74;4;186.96
10714;43;50.27;6;301.62
10714;47;32.04;6;192.24
10714;56;53.62;6;321.72
10714;61;5.83;3;17.49
10714;73;2.84;7;19.88
10714;77;5.19;5;25.95
10714;84;4.89;2;9.78
10714;90;5.33;2;10.66
10715;28;57.97;6;347.82
10715;36;46.76;6;280.56
10715;59;2.76;3;8.28
10715;73;5.6;7;39.2
10715;74;5.53;4;22.12
10716;88;5.81;1;5.81
10717;10;103.0;7;721.0
10717;22;7.67;7;53.69
10717;26;6.64;1;6.64
10717;40;20.99;2;41.98
10717;44;25.14;5;125.7
10717;48;38.38;5;191.9
10717;51;56.28;3;168.84
10717;55;64.21;2;128.42
10717;78;3.31;5;16.55
10717;79;2.61;9;23.49
10718;25;7.35;7;51.45
10718;41;41.3;3;123.9
10718;51;43.98;6;263.88
10718;59;5.8;7;40.6
10718;76;5.03;6;30.18
10718;78;1.6;3;4.8
10719;14;102.94;8;823.52
10719;23;64.91;9;584.19
10719;24;56.69;4;226.76
10719;28;39.76;4;159.04
10719;42;59.51;2;119.02
10719;48;75.54;3;226.62
10719;74;3.97;2;7.94
10719;79;3.58;9;32.22
10719;91;2.48;6;14.88
10720;7;77.12;5;385.6
10720;13;172.13;7;1204.91
10720;27;106.44;9;957.96
10720;58;28.69;8;229.52
10720;65;4.6;1;4.6
10720;69;1.92;7;13.44
10720;91;5.07;8;40.56
10721;19;122.42;2;244.84
10721;23;40.29;5;201.45
10721;30;70.22;8;561.76
10721;37;30.03;8;240.24
10721;50;63.49;5;317.45
10721;55;39.6;1;39.6
10721;64;1.89;9;17.01
10722;45;18.2;8;145.6
10722;59;4.11;2;8.22
10722;64;3.69;8;29.52
10722;77;1.83;3;5.49
10722;88;5.34;4;21.36
10723;8;7.0;6;42.0
10723;11;103.45;7;724.15
10723;15;6.24;3;18.72
10723;20;9.92;5;49.6
10723;36;74.68;9;672.12
10723;38;27.25;5;136.25
10723;39;29.31;9;263.79
10723;52;52.33;7;366.31
10723;85;4.74;7;33.18
10724;7;38.31;9;344.79
10724;22;9.08;2;18.16
10724;26;8.43;6;50.58
10724;32;81.36;1;81.36
10724;41;60.36;6;362.16
10724;57;27.63;1;27.63
10724;58;22.32;6;133.92
10724;66;1.0;2;2.0
10724;82;2.54;3;7.62
10725;50;64.98;9;584.82
10725;59;1.29;9;11.61
10725;73;2.28;9;20.52
10725;81;3.46;8;27.68
10726;2;98.18;1;98.18
10726;9;7.73;4;30.92
10726;14;97.71;3;293.13
10726;55;48.0;5;240.0
10726;57;22.55;6;135.3
10726;61;2.76;4;11.04
10727;12;8.79;6;52.74
10727;37;31.06;2;62.12
10727;39;25.64;5;128.2
10727;42;63.12;7;441.84
10727;44;26.24;7;183.68
10727;87;4.79;4;19.16
10728;81;2.19;1;2.19
10729;5;7.59;3;22.77
10729;7;39.85;9;358.65
10729;20;7.46;8;59.68
10729;53;75.45;8;603.6
10729;62;2.43;4;9.72
10729;77;1.23;2;2.46
10729;84;4.96;9;44.64
10729;88;2.75;1;2.75
10730;26;7.06;8;56.48
10730;30;76.82;7;537.74
10730;61;1.68;8;13.44
10730;67;3.08;8;24.64
10730;82;3.29;8;26.32
10731;88;2.17;5;10.85
10732;5;7.15;9;64.35
10732;34;52.65;5;263.25
10732;47;38.25;8;306.0
10732;55;57.61;8;460.88
10732;66;4.05;8;32.4
10732;76;3.2;8;25.6
10732;84;4.57;5;22.85
10733;16;92.93;2;185.86
10733;38;24.43;2;48.86
10733;56;49.28;3;147.84
10733;60;4.83;1;4.83
10733;76;5.48;4;21.92
10733;84;2.89;3;8.67
10733;88;3.32;6;19.92
10734;27;100.56;3;301.68
10734;39;20.15;1;20.15
10734;52;74.44;8;595.52
10734;54;45.33;2;90.66
10734;56;66.78;8;534.24
10734;82;5.27;8;42.16
10734;85;1.34;5;6.7
10735;13;102.25;1;102.25
10735;23;56.83;8;454.64
10735;35;15.72;3;47.16
10735;52;68.5;6;411.0
10735;58;24.52;2;49.04
10735;67;2.61;8;20.88
10735;68;2.24;9;20.16
10735;77;4.65;2;9.3
10735;80;2.87;4;11.48
10736;74;2.15;8;17.2
10736;78;3.46;1;3.46
10737;5;7.88;4;31.52
10737;26;8.24;2;16.48
10737;27;112.72;8;901.76
10737;37;56.91;3;170.73
10737;40;28.54;7;199.78
10737;52;36.53;7;255.71
10737;54;54.7;3;164.1
10737;87;4.64;9;41.76
10738;3;105.81;3;317.43
10738;17;71.57;5;357.85
10738;27;104.83;3;314.49
10738;49;31.79;9;286.11
10738;54;75.34;7;527.38
10738;70;5.16;1;5.16
10738;71;5.01;8;40.08
10739;5;8.75;9;78.75
10739;88;3.62;2;7.24
10740;19;150.15;1;150.15
10740;32;41.23;4;164.92
10740;44;20.72;4;82.88
10740;51;37.3;9;335.7
10740;53;34.2;2;68.4
10740;54;42.35;6;254.1
10740;59;1.01;4;4.04
10740;83;3.32;4;13.28
10741;17;99.65;2;199.3
10741;26;8.32;2;16.64
10741;27;111.69;4;446.76
10741;29;72.74;9;654.66
10741;42;47.72;7;334.04
10741;60;2.38;1;2.38
10741;88;5.29;5;26.45
10742;6;7.09;7;49.63
10742;24;93.22;4;372.88
10742;27;114.0;7;798.0
10742;55;56.28;6;337.68
10742;58;23.62;6;141.72
10742;77;3.08;1;3.08
10743;56;71.97;6;431.82
10743;74;4.12;1;4.12
10744;14;121.98;5;609.9
10744;53;68.61;8;548.88
10744;60;5.75;6;34.5
10744;76;2.36;2;4.72
10744;83;3.23;1;3.23
10744;87;5.48;6;32.88
10745;2;73.48;3;220.44
10745;10;103.06;9;927.54
10745;14;118.12;5;590.6
10745;28;43.81;4;175.24
10745;32;32.5;4;130.0
10745;38;29.76;4;119.04
10745;56;64.03;2;128.06
10745;64;5.68;5;28.4
10745;66;4.86;6;29.16
10745;68;2.28;9;20.52
10746;3;141.6;3;424.8
10746;16;72.31;6;433.86
10746;28;55.24;5;276.2
10746;46;63.15;1;63.15
10746;48;59.61;6;357.66
10746;50;44.21;6;265.26
10746;54;32.79;3;98.37
10746;84;5.06;3;15.18
10746;85;2.13;6;12.78
10746;90;4.8;4;19.2
10747;23;70.56;2;141.12
10747;24;75.27;3;225.81
10747;40;26.85;1;26.85
10747;47;37.26;5;186.3
10747;71;2.76;5;13.8
10747;74;1.07;7;7.49
10747;86;3.42;5;17.1
10748;3;114.12;2;228.24
10748;27;107.09;2;214.18
10748;46;37.53;1;37.53
10748;81;4.42;2;8.84
10748;83;1.9;1;1.9
10748;84;3.13;7;21.91
10748;87;3.85;4;15.4
10749;32;44.86;4;179.44
10750;14;149.5;5;747.5
10750;43;74.82;3;224.46
10751;3;177.87;1;177.87
10751;9;7.76;3;23.28
10751;39;24.94;3;74.82
10751;41;49.72;1;49.72
10751;49;48.84;9;439.56
10751;89;3.53;8;28.24
10752;19;152.63;3;457.89
10752;25;7.56;8;60.48
10752;30;44.28;8;354.24
10752;35;19.22;1;19.22
10752;50;69.99;5;349.95
10752;54;49.62;1;49.62
10752;62;3.14;6;18.84
10752;74;4.37;4;17.48
10752;81;1.1;1;1.1
10753;53;32.54;9;292.86
10754;6;9.96;2;19.92
10754;16;99.97;3;299.91
10754;22;6.61;9;59.49
10754;30;83.32;4;333.28
10754;32;85.05;9;765.45
10754;46;69.55;1;69.55
10754;55;71.37;6;428.22
10754;73;4.57;7;31.99
10755;19;134.83;1;134.83
10755;22;9.09;1;9.09
10755;48;61.34;9;552.06
10756;23;60.65;9;545.85
10756;60;4.56;6;27.36
10757;1;97.36;7;681.52
10757;10;109.15;2;218.3
10757;41;69.76;6;418.56
10757;44;27.58;1;27.58
10757;46;48.47;4;193.88
10757;68;3.93;9;35.37
10757;85;1.46;5;7.3
10758;7;61.43;9;552.87
10758;14;154.08;1;154.08
10758;34;62.25;9;560.25
10758;39;21.3;4;85.2
10758;41;42.04;9;378.36
10758;67;3.52;1;3.52
10758;77;4.49;6;26.94
10758;83;3.97;9;35.73
10759;9;7.35;8;58.8
10759;42;31.33;3;93.99
10760;83;3.82;6;22.92
10761;29;66.37;2;132.74
10761;36;52.85;8;422.8
10761;47;40.75;9;366.75
10761;60;2.8;2;5.6
10761;61;2.08;7;14.56
10762;1;58.2;1;58.2
10762;3;101.93;3;305.79
10762;19;134.76;6;808.56
10762;35;17.61;3;52.83
10762;53;31.23;9;281.07
10762;56;33.11;5;165.55
10762;75;1.15;3;3.45
10762;88;5.78;1;5.78
10763;13;92.59;8;740.72
10763;41;66.07;7;462.49
10763;62;3.27;6;19.62
10763;63;2.89;5;14.45
10763;70;2.22;6;13.32
10763;77;1.59;2;3.18
10764;7;70.27;1;70.27
10764;52;52.91;8;423.28
10764;65;4.38;5;21.9
10764;68;4.5;6;27.0
10764;85;2.72;1;2.72
10764;89;4.46;4;17.84
10765;19;142.41;1;142.41
10765;36;30.5;8;244.0
10765;37;43.81;8;350.48
10765;45;24.39;2;48.78
10765;63;3.95;6;23.7
10765;72;1.26;5;6.3
10765;75;1.56;7;10.92
10765;81;2.48;4;9.92
10765;87;4.3;6;25.8
10765;89;1.41;7;9.87
10766;3;95.53;6;573.18
10766;9;8.42;7;58.94
10766;10;107.39;7;751.73
10766;44;18.34;5;91.7
10766;62;3.37;4;13.48
10766;67;3.86;2;7.72
10766;89;4.56;5;22.8
10767;3;165.33;8;1322.64
10767;15;7.92;9;71.28
10767;22;8.39;6;50.34
10767;25;8.46;6;50.76
10767;53;34.42;6;206.52
10767;61;5.58;4;22.32
10768;17;94.01;9;846.09
10768;23;40.55;9;364.95
10768;26;6.91;6;41.46
10768;44;23.48;9;211.32
10768;45;23.89;1;23.89
10768;52;38.17;8;305.36
10768;59;2.4;1;2.4
10768;81;1.96;5;9.8
10768;82;2.42;3;7.26
10768;84;4.62;4;18.48
10769;23;91.98;5;459.9
10769;48;52.69;5;263.45
10769;61;2.99;5;14.95
10769;62;5.0;5;25.0
10769;71;2.55;6;15.3
10769;72;1.95;9;17.55
10769;77;1.71;6;10.26
10769;80;5.61;8;44.88
10770;3;162.87;4;651.48
10770;5;6.64;7;46.48
10770;16;76.38;3;229.14
10770;24;70.87;2;141.74
10770;25;7.06;8;56.48
10770;28;55.5;8;444.0
10770;46;67.68;2;135.36
10770;50;66.79;8;534.32
10770;70;2.37;4;9.48
10770;74;5.1;3;15.3
10771;31;75.34;7;527.38
10771;56;66.52;2;133.04
10771;62;1.6;3;4.8
10771;72;5.46;8;43.68
10771;85;4.62;6;27.72
10772;49;52.82;1;52.82
10772;50;35.5;7;248.5
10772;85;5.31;7;37.17
10773;1;58.97;8;471.76
10773;4;177.45;1;177.45
10773;5;7.52;1;7.52
10773;8;9.26;3;27.78
10773;17;84.03;9;756.27
10773;27;101.91;5;509.55
10773;43;55.44;4;221.76
10773;52;37.49;1;37.49
10773;60;2.67;4;10.68
10773;77;2.22;5;11.1
10774;5;7.48;8;59.84
10774;8;9.95;4;39.8
10774;30;59.49;3;178.47
10774;41;36.84;8;294.72
10774;57;21.62;5;108.1
10774;58;19.03;2;38.06
10774;78;5.94;4;23.76
10775;5;7.04;4;28.16
10775;8;6.35;7;44.45
10775;10;114.11;5;570.55
10775;23;53.98;3;161.94
10775;32;66.43;2;132.86
10775;46;43.61;7;305.27
10775;52;56.67;4;226.68
10775;67;2.89;9;26.01
10775;80;3.92;5;19.6
10775;87;4.45;9;40.05
10776;14;95.77;2;191.54
10776;25;9.18;5;45.9
10776;37;68.63;7;480.41
10776;55;59.82;4;239.28
10776;64;3.5;6;21.0
10776;72;3.1;6;18.6
10776;74;4.31;3;12.93
10776;80;1.86;2;3.72
10777;15;8.22;7;57.54
10777;18;7.03;5;35.15
10777;32;67.67;1;67.67
10777;43;65.03;2;130.06
10777;80;2.45;1;2.45
10777;88;4.11;7;28.77
10777;89;5.58;8;44.64
10778;15;7.56;1;7.56
10778;30;48.27;6;289.62
10778;58;15.12;9;136.08
10778;59;1.36;2;2.72
10778;73;3.33;2;6.66
10778;91;5.62;3;16.86
10779;1;93.31;9;839.79
10779;19;141.17;7;988.19
10779;44;17.25;9;155.25
10779;51;46.74;5;233.7
10779;58;15.28;8;122.24
10779;60;2.93;6;17.58
10779;66;1.56;3;4.68
10779;82;5.79;7;40.53
10779;83;4.09;5;20.45
10780;24;91.78;6;550.68
10780;37;74.73;9;672.57
10780;44;19.76;4;79.04
10780;47;64.58;7;452.06
10780;72;2.76;1;2.76
10780;76;4.94;3;14.82
10780;77;1.1;5;5.5
10780;90;1.28;2;2.56
10781;66;3.91;1;3.91
10782;36;57.7;6;346.2
10783;75;2.49;2;4.98
10784;11;131.88;7;923.16
10784;29;70.19;3;210.57
10784;33;57.78;9;520.02
10784;36;67.31;8;538.48
10784;52;45.79;1;45.79
10784;59;2.52;3;7.56
10784;62;2.22;5;11.1
10784;71;4.62;2;9.24
10785;34;71.51;9;643.59
10785;37;35.82;8;286.56
10785;50;45.75;7;320.25
10785;51;40.39;9;363.51
10785;56;42.9;3;128.7
10785;60;2.85;9;25.65
10785;67;2.31;4;9.24
10785;68;3.47;4;13.88
10785;81;1.51;5;7.55
10785;83;2.17;7;15.19
10786;10;100.47;4;401.88
10786;79;4.97;8;39.76
10787;18;6.35;8;50.8
10787;72;1.85;1;1.85
10787;76;3.67;8;29.36
10787;78;5.07;8;40.56
10788;6;8.36;8;66.88
10788;90;3.58;1;3.58
10789;7;43.64;1;43.64
10789;11;111.32;7;779.24
10789;13;143.75;1;143.75
10789;45;26.0;9;234.0
10789;55;76.26;7;533.82
10789;58;18.62;5;93.1
10789;68;2.44;2;4.88
10789;78;4.05;5;20.25
10789;91;2.41;2;4.82
10790;30;70.29;3;210.87
10790;41;49.89;7;349.23
10790;64;2.63;5;13.15
10790;80;5.34;6;32.04
10791;17;82.68;6;496.08
10791;28;38.6;4;154.4
10791;44;24.06;2;48.12
10792;6;8.86;9;79.74
10792;52;37.43;9;336.87
10792;85;5.82;1;5.82
10793;7;49.26;3;147.78
10793;9;6.17;6;37.02
10793;82;5.41;4;21.64
10793;86;4.61;9;41.49
10794;1;56.99;3;170.97
10794;5;6.9;5;34.5
10794;25;8.63;9;77.67
10794;41;69.39;3;208.17
10794;52;34.62;9;311.58
10794;57;20.24;3;60.72
10794;60;4.91;3;14.73
10794;88;3.24;6;19.44
10795;5;9.82;1;9.82
10795;19;159.06;2;318.12
10795;23;39.62;4;158.48
10795;31;65.29;9;587.61
10795;51;53.2;3;159.6
10795;56;45.96;1;45.96
10795;61;1.29;6;7.74
10795;76;2.14;4;8.56
10795;79;2.73;1;2.73
10795;84;5.18;3;15.54
10796;18;6.32;3;18.96
10796;51;48.68;5;243.4
10796;65;5.49;6;32.94
10796;73;3.35;5;16.75
10796;78;2.23;9;20.07
10797;22;9.63;3;28.89
10797;24;48.34;7;338.38
10798;5;6.73;2;13.46
10798;8;7.15;9;64.35
10798;20;6.03;9;54.27
10798;52;48.28;1;48.28
10798;56;33.51;2;67.02
10798;60;1.76;2;3.52
10798;61;1.14;9;10.26
10798;62;5.35;1;5.35
10798;72;1.84;2;3.68
10799;8;7.16;1;7.16
10799;24;97.37;4;389.48
10799;25;9.2;2;18.4
10799;27;114.69;6;688.14
10799;30;44.45;4;177.8
10799;45;25.57;3;76.71
10799;61;4.91;4;19.64
10799;67;2.82;1;2.82
10799;72;3.61;6;21.66
